case,time,emitter_population,cavity_population,trace
lossless,10.22,0.49017677209094,0.5098232410915904,1.0000000131825304
lossless,10.23,0.4801813332177529,0.5198186799630131,1.000000013180766
lossless,10.24,0.4701938215534086,0.5298061916380038,1.0000000131914124
lossless,10.25,0.4602182319594851,0.5397817812584945,1.0000000132179796
lossless,10.26,0.4502585545260503,0.5497414587383006,1.000000013264351
lossless,10.27,0.4403187730012275,0.5596812403272786,1.000000013328506
lossless,10.28,0.4304028631693172,0.5695971502373044,1.0000000134066216
lossless,10.290000000000001,0.4205147912600975,0.5794852222330168,1.0000000134931142
lossless,10.3,0.41065851236887235,0.5893415012096078,1.0000000135784801
lossless,10.31,0.4008379688746748,0.5991620447734857,1.0000000136481604
lossless,10.32,0.3910570888635942,0.6089429248176192,1.0000000136812135
lossless,10.33,0.3813197845578223,0.6186802290913301,1.0000000136491525
lossless,10.34,0.37162995075021427,0.6283700628112185,1.0000000135614329
lossless,10.35,0.3619914632471929,0.6380085501928631,1.000000013440056
lossless,10.36,0.35240817731923846,0.6475918359722964,1.000000013291535
lossless,10.370000000000001,0.34288392615868474,0.6571160869703703,1.000000013129055
lossless,10.38,0.3334225193467443,0.6665774936275685,1.0000000129743127
lossless,10.39,0.3240277413299586,0.6759722715296325,1.0000000128595912
lossless,10.4,0.3147033499067151,0.6852966629233779,1.000000012830093
lossless,10.41,0.3054530747105945,0.6945469381847914,1.0000000128953859
lossless,10.42,0.2962806157138772,0.7037193972958347,1.000000013009712
lossless,10.43,0.2871896417739409,0.7128103713952029,1.0000000131691438
lossless,10.44,0.27818378915191233,0.7218162242103007,1.0000000133622131
lossless,10.450000000000001,0.26926666005734307,0.7307333535095969,1.00000001356694
lossless,10.46,0.26044182120661985,0.7395581925414262,1.000000013748046
lossless,10.47,0.25171280239553373,0.74828721145829,1.0000000138538239
lossless,10.48,0.2430830951020278,0.7569169187483761,1.000000013850404
lossless,10.49,0.2345561511222285,0.7654438626812272,1.0000000138034557
lossless,10.5,0.2261353811239631,0.7738646325949646,1.0000000137189278
lossless,10.51,0.21782415330776445,0.7821758602949288,1.0000000136026932
lossless,10.52,0.20962579206289883,0.7903742214055276,1.0000000134684264
lossless,10.53,0.20154357663845368,0.798456436701224,1.0000000133396778
lossless,10.540000000000001,0.1935807398324862,0.8064192734196646,1.0000000132521507
lossless,10.55,0.18574046669260127,0.8142595465499032,1.0000000132425044
lossless,10.56,0.17802589319832604,0.8219741200658337,1.0000000132641598
lossless,10.57,0.17044010506988946,0.8295599082361895,1.000000013306079
lossless,10.58,0.16298613651951144,0.8370138768470131,1.0000000133665246
lossless,10.59,0.15566696903056543,0.8443330444088663,1.0000000134394318
lossless,10.6,0.148485530164425,0.8515144833487118,1.0000000135131368
lossless,10.61,0.14144469238888152,0.858555321180101,1.0000000135689826
lossless,10.620000000000001,0.13454727193022561,0.8654527416522587,1.0000000135824842
lossless,10.63,0.12779602767874434,0.8722039858978191,1.0000000135765634
lossless,10.64,0.12119366005079732,0.8788063535147955,1.0000000135655929
lossless,10.65,0.11474280990600498,0.8852572036440542,1.0000000135500593
lossless,10.66,0.10844605750011896,0.8915539560313739,1.0000000135314928
lossless,10.67,0.10230592145319296,0.897694092059495,1.000000013512688
lossless,10.68,0.09632485774239521,0.903675155755509,1.0000000134979043
lossless,10.69,0.09050525871981105,0.9094947547731828,1.0000000134929938
lossless,10.700000000000001,0.08484945214439651,0.9151505613507467,1.0000000134951432
lossless,10.71,0.07935970025740595,0.9206403132415348,1.0000000134989409
lossless,10.72,0.07403819888620286,0.9259618146181285,1.0000000135043314
lossless,10.73,0.06888707655983153,0.9311129369510971,1.0000000135109286
lossless,10.74,0.06390839365756203,0.9360916198603468,1.0000000135179088
lossless,10.75,0.05910414158470396,0.9408958719391974,1.0000000135239013
lossless,10.76,0.054476241976023604,0.9455237715508458,1.0000000135268694
lossless,10.77,0.050026545929564584,0.9499734675972014,1.000000013526766
lossless,10.78,0.04575683326731885,0.954243180259388,1.0000000135267069
lossless,10.790000000000001,0.04166881181756106,0.9583312017088619,1.0000000135264229
lossless,10.8,0.03776411673453745,0.9622358967906751,1.0000000135252125
lossless,10.81,0.03404430984447993,0.9659557036773486,1.0000000135218285
lossless,10.82,0.030510879020899856,0.9694891344933609,1.0000000135142608
lossless,10.83,0.02716523758945176,0.9728347759100222,1.000000013499474
lossless,10.84,0.024008723762327953,0.9759912897131666,1.0000000134754945
lossless,10.85,0.021042600102325167,0.9789574133455932,1.0000000134479183
lossless,10.86,0.01826805301927012,0.9817319603992795,1.0000000134185496
lossless,10.870000000000001,0.015686192294935074,0.9843138210943699,1.000000013389305
lossless,10.88,0.013298050639074212,0.9867019627237854,1.0000000133628597
lossless,10.89,0.01110458327635392,0.9888954300664119,1.0000000133427658
lossless,10.9,0.009106667564286531,0.9908933457692926,1.0000000133335791
lossless,10.91,0.007305102642356295,0.9926949106975568,1.0000000133399132
lossless,10.92,0.005700609112658025,0.9942994042455128,1.0000000133581708
lossless,10.93,0.004293828751192245,0.9957061846355161,1.0000000133867084
lossless,10.94,0.0030853242512853918,0.996914689172412,1.0000000134236975
lossless,10.950000000000001,0.0020755789985875215,0.9979244344667437,1.0000000134653313
lossless,10.96,0.0012649968777394955,0.9987350166275152,1.0000000135052547
lossless,10.97,0.0006539021108409671,0.9993461114230688,1.0000000135339098
lossless,10.98,0.00024253912779032745,0.9997574744109101,1.0000000135387004
lossless,10.99,3.107246855785666e-05,0.9999689410593615,1.0000000135279195
lossless,11.0,1.9586717186122463e-05,0.9999804267913049,1.000000013508491
lossless,11.01,0.00020808646796048784,0.9997919270133758,1.0000000134813363
lossless,11.02,0.0005964963235640389,0.9994035171254015,1.0000000134489655
lossless,11.03,0.0011846609251821823,0.9988153524907127,1.0000000134158948
lossless,11.040000000000001,0.001972345014576662,0.9980276683745221,1.0000000133890987
lossless,11.05,0.0029592335281018517,0.9970407798503794,1.0000000133784812
lossless,11.06,0.00414493172318111,0.9958550816594007,1.000000013382582
lossless,11.07,0.005528965336332403,0.9944710480572845,1.0000000133936169
lossless,11.08,0.007110780772384648,0.9928892326391494,1.000000013411534
lossless,11.09,0.008889745326202092,0.9911102681088083,1.0000000134350104
lossless,11.1,0.010865147435855878,0.989134866025149,1.000000013461005
lossless,11.11,0.013036196967365283,0.9869638165168885,1.0000000134842537
lossless,11.120000000000001,0.015402025530899005,0.9845979879657996,1.0000000134966986
lossless,11.13,0.01796168682728681,0.9820383266688386,1.0000000134961253
lossless,11.14,0.020714157025322037,0.9792858564685556,1.0000000134938776
lossless,11.15,0.02365833517375975,0.9763416783166451,1.0000000134904048
lossless,11.16,0.026793043640629295,0.9732069698454378,1.0000000134860672
lossless,11.17,0.030117028584138512,0.9698829848973503,1.0000000134814888
lossless,11.18,0.033628960454066756,0.9663710530234945,1.0000000134775613
lossless,11.19,0.03732743452340798,0.9626725789520117,1.0000000134754197
lossless,11.200000000000001,0.04121097145075241,0.9587890420251719,1.0000000134759244
lossless,11.21,0.045278017874420845,0.9547219956038769,1.0000000134782978
lossless,11.22,0.04952694703019857,0.9504730664526644,1.000000013482863
lossless,11.23,0.0539560594030999,0.946043954086902,1.000000013490002
lossless,11.24,0.05856358340742258,0.9414364300925042,1.0000000134999267
lossless,11.25,0.0633476760954411,0.9366523374171474,1.0000000135125884
lossless,11.26,0.06830642389466356,0.9316935896329053,1.0000000135275688
lossless,11.27,0.07343784337312372,0.926562170171085,1.0000000135442086
lossless,11.28,0.07873988203054408,0.9212601315331578,1.000000013563702
lossless,11.290000000000001,0.08421041912179372,0.9157895944640908,1.0000000135858844
lossless,11.3,0.08984726650487451,0.9101527471046355,1.00000001360951
lossless,11.31,0.0956481695157244,0.9043518441167343,1.0000000136324587
lossless,11.32,0.10161080786997902,0.8983892057814902,1.0000000136514693
lossless,11.33,0.1077327965909694,0.8922672170708542,1.0000000136618237
lossless,11.34,0.1140116869636315,0.8859883266936716,1.000000013657303
lossless,11.35,0.12044496751595592,0.8795550461259607,1.0000000136419167
lossless,11.36,0.12703006502200628,0.8729699485980708,1.000000013620077
lossless,11.370000000000001,0.1337643455305417,0.8662356680625993,1.000000013593141
lossless,11.38,0.14064511541925467,0.859354898144303,1.0000000135635576
lossless,11.39,0.14766962247224852,0.8523303910628555,1.000000013535104
lossless,11.4,0.15483505698094938,0.8451649565321826,1.000000013513132
lossless,11.41,0.1621385528680306,0.837861460636801,1.0000000135048317
lossless,11.42,0.16957718883280706,0.8304228246778486,1.0000000135106557
lossless,11.43,0.1771479895198128,0.8228520240057745,1.0000000135255873
lossless,11.44,0.18484792671018235,0.8151520868392365,1.000000013549419
lossless,11.450000000000001,0.19267392053218166,0.8073260930482464,1.0000000135804281
lossless,11.46,0.20062284069306885,0.7993771729217982,1.000000013614867
lossless,11.47,0.20869150773112358,0.7913085059152497,1.0000000136463734
lossless,11.48,0.21687669428731338,0.7831233193779875,1.000000013665301
lossless,11.49,0.22517512639617077,0.7748248872713235,1.0000000136674942
lossless,11.5,0.23358348479531665,0.7664165288699845,1.0000000136653011
lossless,11.51,0.24209840625281576,0.7579016074060227,1.0000000136588385
lossless,11.52,0.2507164849123587,0.749283528735762,1.0000000136481206
lossless,11.53,0.2594342736553955,0.7405657399783369,1.0000000136337324
lossless,11.540000000000001,0.2682482854797425,0.7317517281372065,1.000000013616949
lossless,11.55,0.27715499489410333,0.7228450187057447,1.000000013599848
lossless,11.56,0.28615083932986407,0.7138491742544203,1.0000000135842844
lossless,11.57,0.2952322205737095,0.7047677929941648,1.0000000135678744
lossless,11.58,0.30439550619561717,0.6956045073557836,1.000000013551401
lossless,11.59,0.31363703100531126,0.6863629825313171,1.0000000135366283
lossless,11.6,0.32295309851946363,0.6770469150064501,1.0000000135259137
lossless,11.61,0.33233998244069485,0.6676600310816293,1.0000000135223241
lossless,11.620000000000001,0.34179392814857185,0.658206085381206,1.0000000135297777
lossless,11.63,0.35131115420040254,0.6486888593522198,1.0000000135526224
lossless,11.64,0.36088785382575517,0.6391121597628525,1.0000000135886076
lossless,11.65,0.37052019646915296,0.6294798171662651,1.0000000136354181
lossless,11.66,0.38020432932045845,0.619795684369422,1.0000000136898803
lossless,11.67,0.3899363788517091,0.6100636348942499,1.000000013745959
lossless,11.68,0.39971245236564823,0.6002875614282203,1.0000000137938685
lossless,11.69,0.4095286395517791,0.5904713742672549,1.000000013819034
lossless,11.700000000000001,0.419381014049826,0.5806189997517203,1.0000000138015461
lossless,11.71,0.42926563504764537,0.570734378703468,1.0000000137511134
lossless,11.72,0.43917854883768687,0.5608214648439064,1.0000000136815932
lossless,11.73,0.44911579038705046,0.5508842232097448,1.0000000135967952
lossless,11.74,0.45907338493437977,0.5409266285701233,1.000000013504503
lossless,11.75,0.4690473495805554,0.5309526638370411,1.0000000134175964
lossless,11.76,0.47903369488278164,0.5209663184725383,1.00000001335532
lossless,11.77,0.4890284264514448,0.5109715868932669,1.0000000133447118
lossless,11.78,0.499027546529252,0.5009724668580923,1.0000000133873443
lossless,11.790000000000001,0.5090270555889976,0.4909729578687969,1.0000000134577944
lossless,11.8,0.5190229539618785,0.48097705959177534,1.0000000135536538
lossless,11.81,0.5290112434219499,0.47098877024584945,1.0000000136677993
lossless,11.82,0.5389879287846495,0.46101208500223534,1.000000013786885
lossless,11.83,0.5489490195040054,0.4510509943856747,1.00000001388968
lossless,11.84,0.5588905312678424,0.4411094826773663,1.0000000139452088
lossless,11.85,0.5688084875988163,0.43119152633874425,1.0000000139375604
lossless,11.86,0.5786989214579766,0.4213010924485181,1.0000000139064946
lossless,11.870000000000001,0.5885578768024661,0.411442137052565,1.0000000138550311
lossless,11.88,0.5983814101791035,0.4016186036080361,1.0000000137871397
lossless,11.89,0.6081655923024338,0.3918344214085983,1.000000013711032
lossless,11.9,0.6179065096263656,0.38209350401379377,1.0000000136401594
lossless,11.91,0.6276002659095292,0.3723997476847416,1.0000000135942708
lossless,11.92,0.6372429837748772,0.3627570298162012,1.0000000135910785
lossless,11.93,0.6468308062662793,0.3531692073369164,1.0000000136031957
lossless,11.94,0.6563598983835771,0.34364011524191745,1.0000000136254945
lossless,11.950000000000001,0.6658264486190227,0.3341735650375706,1.0000000136565934
lossless,11.96,0.6752266704829814,0.32477334321001533,1.0000000136929967
lossless,11.97,0.6845568040190606,0.3154432097095706,1.0000000137286311
lossless,11.98,0.6938131173086797,0.30618689644570785,1.0000000137543874
lossless,11.99,0.7029919079628196,0.29700810579684783,1.0000000137596674
lossless,12.0,0.7120895045795536,0.2879105091794512,1.0000000137590048
strong_coupling,0.0,1.0,0.0,1.0
strong_coupling,0.01,0.999400203289648,9.987174343488946e-05,1.0
strong_coupling,0.02,0.9986011525973679,0.00039894811702228443,1.0
strong_coupling,0.03,0.9976034162422034,0.0008963627342368479,1.0
strong_coupling,0.04,0.9964076409996513,0.0015911722571511774,1.0
strong_coupling,0.05,0.9950145516473765,0.0024823569669420262,1.0
strong_coupling,0.06,0.9934249504885553,0.0035688213529676254,0.9999999999999999
strong_coupling,0.07,0.9916397168312819,0.004849394745178215,0.9999999999999999
strong_coupling,0.08,0.9896598064501471,0.006322831964343263,1.0
strong_coupling,0.09,0.9874862510000965,0.007987814018020192,1.0
strong_coupling,0.1,0.9851201574341105,0.009842948792739155,1.0
strong_coupling,0.11,0.9825627073468663,0.011886771817453323,1.0
strong_coupling,0.12,0.9798151563312705,0.0141177470143872,0.9999999999999999
strong_coupling,0.13,0.9768788332914763,0.01653426749176208,1.0
strong_coupling,0.14,0.9737551397167974,0.019134656373630526,0.9999999999999999
strong_coupling,0.15,0.9704455489362085,0.021917167648441503,1.0
strong_coupling,0.16,0.9669516053603834,0.024879987029283623,0.9999999999999999
strong_coupling,0.17,0.9632749236835033,0.028021232851728528,0.9999999999999999
strong_coupling,0.18,0.9594171880555666,0.03133895700096118,0.9999999999999999
strong_coupling,0.19,0.955380151236292,0.03483114585512062,0.9999999999999998
strong_coupling,0.2,0.9511656337257353,0.03849572125025342,1.0
strong_coupling,0.21,0.9467755228565203,0.04233054148340382,0.9999999999999998
strong_coupling,0.22,0.9422117718788329,0.04633340231967807,0.9999999999999998
strong_coupling,0.23,0.9374763990116122,0.05050203803245772,0.9999999999999997
strong_coupling,0.24,0.9325714864635873,0.05483412247279946,0.9999999999999998
strong_coupling,0.25,0.9274991794538313,0.059327270135780256,0.9999999999999998
strong_coupling,0.26,0.9222616851848793,0.06397903727448374,0.9999999999999997
strong_coupling,0.27,0.9168612718005578,0.06878692302703332,0.9999999999999998
strong_coupling,0.28,0.9113002673394937,0.07374837054484987,0.9999999999999999
strong_coupling,0.29,0.9055810586367914,0.07886076817329404,0.9999999999999998
strong_coupling,0.3,0.8997060902261425,0.08412145062851195,0.9999999999999998
strong_coupling,0.31,0.8936778632275266,0.08952770018648587,0.9999999999999998
strong_coupling,0.32,0.8874989341847265,0.09507674792237414,0.9999999999999998
strong_coupling,0.33,0.8811719139146623,0.1007657749342395,0.9999999999999998
strong_coupling,0.34,0.8746994663286747,0.10659191359347592,0.9999999999999998
strong_coupling,0.35000000000000003,0.8680843072245621,0.11255224882315255,0.9999999999999998
strong_coupling,0.36,0.8613292030716627,0.11864381938074703,0.9999999999999998
strong_coupling,0.37,0.8544369697762396,0.12486361915874676,0.9999999999999998
strong_coupling,0.38,0.8474104714316522,0.13120859849841923,0.9999999999999998
strong_coupling,0.39,0.8402526190478785,0.13767566552227845,0.9999999999999998
strong_coupling,0.4,0.8329663692683674,0.14426168747709345,0.9999999999999998
strong_coupling,0.41000000000000003,0.8255547230713949,0.15096349209037568,0.9999999999999998
strong_coupling,0.42,0.8180207244629416,0.15777786893417825,0.9999999999999997
strong_coupling,0.43,0.8103674591457222,0.1647015708091721,0.9999999999999998
strong_coupling,0.44,0.802598053178495,0.1717313151368725,0.9999999999999998
strong_coupling,0.45,0.7947156716241671,0.17886378536117925,0.9999999999999998
strong_coupling,0.46,0.7867235171819764,0.18609563236363103,0.9999999999999997
strong_coupling,0.47000000000000003,0.7786248288087673,0.19342347588735637,0.9999999999999996
strong_coupling,0.48,0.7704228803331895,0.2008439059657487,0.9999999999999996
strong_coupling,0.49,0.7621209790542606,0.20835348436474146,0.9999999999999997
strong_coupling,0.5,0.7537224643348519,0.21594874602809044,0.9999999999999997
strong_coupling,0.51,0.7452307062003699,0.22362620051605137,0.9999999999999996
strong_coupling,0.52,0.7366491038940867,0.23138233348322218,0.9999999999999996
strong_coupling,0.53,0.7279810844476114,0.23921360814029363,0.9999999999999996
strong_coupling,0.54,0.7192301012406902,0.247116466724083,0.9999999999999998
strong_coupling,0.55,0.7103996325401759,0.25508733198760436,0.9999999999999997
strong_coupling,0.56,0.7014931800496853,0.26312260867510606,0.9999999999999997
strong_coupling,0.5700000000000001,0.6925142674512326,0.2712186850031121,0.9999999999999997
strong_coupling,0.58,0.6834664389338457,0.2793719341531269,0.9999999999999997
strong_coupling,0.59,0.6743532577288437,0.2875787157547537,0.9999999999999998
strong_coupling,0.6,0.6651783046455099,0.2958353773659764,0.9999999999999998
strong_coupling,0.61,0.6559451765741411,0.304138255984729,0.9999999999999998
strong_coupling,0.62,0.6466574850125801,0.3124836795337916,0.9999999999999998
strong_coupling,0.63,0.6373188545838301,0.32086796835298725,0.9999999999999998
strong_coupling,0.64,0.6279329215507866,0.3292874366957207,0.9999999999999998
strong_coupling,0.65,0.6185033323326805,0.33773839421426494,0.9999999999999998
strong_coupling,0.66,0.609033742019961,0.34621714744837806,0.9999999999999998
strong_coupling,0.67,0.5995278128894523,0.3547200013115669,0.9999999999999999
strong_coupling,0.68,0.5899892129011804,0.36324326059092116,0.9999999999999999
strong_coupling,0.6900000000000001,0.5804216142147955,0.37178323142707875,0.9999999999999998
strong_coupling,0.7000000000000001,0.5708286917185424,0.38033622278054696,0.9999999999999998
strong_coupling,0.71,0.5612141215390167,0.3888985479126655,0.9999999999999998
strong_coupling,0.72,0.55158157958022,0.39746652583707043,1.0
strong_coupling,0.73,0.5419347401046803,0.40603648272945025,1.0
strong_coupling,0.74,0.53227727420307,0.41460475343859965,1.0
strong_coupling,0.75,0.5226128483597138,0.4231676829055414,1.0
strong_coupling,0.76,0.5129451230005623,0.4317216275967933,0.9999999999999998
strong_coupling,0.77,0.5032777509402704,0.44026295703640644,0.9999999999999998
strong_coupling,0.78,0.4936143760070767,0.4487880551577893,0.9999999999999999
strong_coupling,0.79,0.48395863160919556,0.4572933217120048,0.9999999999999998
strong_coupling,0.8,0.4743141392756407,0.46577517369957655,0.9999999999999999
strong_coupling,0.81,0.4646845073012383,0.47423004669477054,0.9999999999999999
strong_coupling,0.8200000000000001,0.45507332937633715,0.48265439618341227,1.0
strong_coupling,0.8300000000000001,0.4454841830816477,0.4910446990356188,1.0
strong_coupling,0.84,0.43592062855317915,0.4993974548039046,1.0
strong_coupling,0.85,0.42638620708789843,0.5077091870805046,0.9999999999999999
strong_coupling,0.86,0.4168844396519967,0.515976444955866,0.9999999999999999
strong_coupling,0.87,0.4074188256522638,0.5241958041986884,1.0
strong_coupling,0.88,0.397992841552848,0.5323638685974917,1.0
strong_coupling,0.89,0.38860993952322476,0.5404772712680417,1.0
strong_coupling,0.9,0.37927354618439224,0.5485326758555008,0.9999999999999999
strong_coupling,0.91,0.36998706126798847,0.5565267778278927,1.0
strong_coupling,0.92,0.360753856295952,0.564456305746737,1.0
strong_coupling,0.93,0.3515772733249154,0.5723180224680212,0.9999999999999999
strong_coupling,0.9400000000000001,0.34246062366586866,0.5801087263693271,0.9999999999999999
strong_coupling,0.9500000000000001,0.33340718660537744,0.5878252525750315,0.9999999999999999
strong_coupling,0.96,0.32442020822275164,0.5954644740758188,0.9999999999999998
strong_coupling,0.97,0.3155029001540756,0.6030233029065803,0.9999999999999999
strong_coupling,0.98,0.3066584383901103,0.6104986912867946,1.0
strong_coupling,0.99,0.2978899620874466,0.6178876327441801,1.0
strong_coupling,1.0,0.2892005724061757,0.6251871632134592,1.0
strong_coupling,1.01,0.28059333136094045,0.6323943621183281,1.0
strong_coupling,1.02,0.2720712606902659,0.639506353433391,0.9999999999999999
strong_coupling,1.03,0.26363734076921536,0.6465203067044833,1.0
strong_coupling,1.04,0.2552945095211688,0.6534334380655891,1.0
strong_coupling,1.05,0.24704566133405756,0.660243011247679,1.0
strong_coupling,1.06,0.23889364602593025,0.6669463385404604,1.0
strong_coupling,1.07,0.230841267794882,0.6735407817662658,1.0
strong_coupling,1.08,0.22289128412844292,0.680023753291088,0.9999999999999999
strong_coupling,1.09,0.21504640491355848,0.6863927168395131,1.0
strong_coupling,1.1,0.20730929143127932,0.6926451884191386,0.9999999999999999
strong_coupling,1.11,0.19968255540397833,0.698778737192132,0.9999999999999999
strong_coupling,1.12,0.1921687581761088,0.7047909862152034,1.0
strong_coupling,1.1300000000000001,0.18477040974652842,0.7106796133217813,0.9999999999999999
strong_coupling,1.1400000000000001,0.17748996788461655,0.716442351920926,0.9999999999999999
strong_coupling,1.1500000000000001,0.17032983730828916,0.7220769917342552,1.0
strong_coupling,1.16,0.1632923687912847,0.7275813796023648,1.0
strong_coupling,1.17,0.1563798583100814,0.7329534202504824,1.0
strong_coupling,1.18,0.14959454637170333,0.7381910768713386,1.0
strong_coupling,1.19,0.14293861720030349,0.7432923718492227,1.0
strong_coupling,1.2,0.13641419800810284,0.7482553873982339,1.0
strong_coupling,1.21,0.13002335835447554,0.7530782661103134,1.0
strong_coupling,1.22,0.12376810938770616,0.7577592116223162,1.0
strong_coupling,1.23,0.11765040320454044,0.7622964891627535,1.0
strong_coupling,1.24,0.1116721322267329,0.7666884260808992,0.9999999999999999
strong_coupling,1.25,0.1058351285464676,0.770933412408236,1.0
strong_coupling,1.26,0.10014116336387133,0.775029901324694,0.9999999999999998
strong_coupling,1.27,0.09459194645096582,0.7789764095977719,0.9999999999999999
strong_coupling,1.28,0.08918912560560756,0.7827715180323647,0.9999999999999999
strong_coupling,1.29,0.0839342861481644,0.78641387187654,0.9999999999999999
strong_coupling,1.3,0.07882895044694109,0.789902181197825,0.9999999999999998
strong_coupling,1.31,0.07387457745996169,0.79323522124355,0.9999999999999998
strong_coupling,1.32,0.0690725623128113,0.7964118327638624,0.9999999999999999
strong_coupling,1.33,0.0644242358995268,0.7994309223115322,0.9999999999999998
strong_coupling,1.34,0.059930864491757295,0.8022914625338889,0.9999999999999999
strong_coupling,1.35,0.05559364941039735,0.8049924924004859,0.9999999999999998
strong_coupling,1.36,0.0514137267065743,0.8075331174218581,0.9999999999999998
strong_coupling,1.37,0.04739216686811369,0.8099125098426253,0.9999999999999999
strong_coupling,1.3800000000000001,0.0435299745450767,0.8121299088146862,0.9999999999999999
strong_coupling,1.3900000000000001,0.039828088311641224,0.814184620534309,0.9999999999999999
strong_coupling,1.4000000000000001,0.036287380464446066,0.8160760183430376,0.9999999999999999
strong_coupling,1.41,0.032908656834487064,0.8178035428142713,0.9999999999999998
strong_coupling,1.42,0.029692656630938424,0.8193667018084603,0.9999999999999998
strong_coupling,1.43,0.026640052312515313,0.8207650705017192,0.9999999999999998
strong_coupling,1.44,0.023751449486745273,0.821998291383847,0.9999999999999998
strong_coupling,1.45,0.02102738683691984,0.8230660742307715,0.9999999999999998
strong_coupling,1.46,0.01846833607505318,0.8239681960506832,0.9999999999999997
strong_coupling,1.47,0.016074701884040928,0.8247045010396201,0.9999999999999997
strong_coupling,1.48,0.013846821946486065,0.8252749004528279,0.9999999999999997
strong_coupling,1.49,0.011784966981814655,0.8256793724673486,0.9999999999999997
strong_coupling,1.5,0.009889340795672129,0.8259179620320368,0.9999999999999998
strong_coupling,1.51,0.008160080376606852,0.8259907806712724,0.9999999999999997
strong_coupling,1.52,0.0065972560186370165,0.8258980062630966,0.9999999999999997
strong_coupling,1.53,0.005200871441024261,0.8256398828195936,0.9999999999999997
strong_coupling,1.54,0.003970863965781388,0.825216720210916,0.9999999999999997
strong_coupling,1.55,0.0029071047050214806,0.8246288938796511,0.9999999999999997
strong_coupling,1.56,0.0020093987299626575,0.8238768445739094,0.9999999999999998
strong_coupling,1.57,0.0012774853642762904,0.8229610779569143,0.9999999999999998
strong_coupling,1.58,0.0007110384416565733,0.8218821642527784,0.9999999999999996
strong_coupling,1.59,0.00030966660459788174,0.820640737851384,0.9999999999999996
strong_coupling,1.6,7.29136236836497e-05,0.8192374968937147,0.9999999999999997
strong_coupling,1.61,2.587373579635123e-07,0.8176732028375596,0.9999999999999996
strong_coupling,1.62,9.111702287042467e-05,0.8159486799924802,0.9999999999999997
strong_coupling,1.6300000000000001,0.000344839778482957,0.8140648150443862,0.9999999999999996
strong_coupling,1.6400000000000001,0.0007607149560166364,0.8120225565305556,0.9999999999999996
strong_coupling,1.6500000000000001,0.0013379676003722678,0.8098229143085303,0.9999999999999996
strong_coupling,1.6600000000000001,0.002075760316175461,0.8074669589985601,0.9999999999999996
strong_coupling,1.67,0.0029731937592289846,0.8049558214023889,0.9999999999999997
strong_coupling,1.68,0.004029307151815849,0.8022906918990976,0.9999999999999997
strong_coupling,1.69,0.00524307881947465,0.7994728198203308,0.9999999999999996
strong_coupling,1.7,0.006613426749318803,0.7965035128049892,0.9999999999999994
strong_coupling,1.71,0.008139209178072536,0.7933841361253666,0.9999999999999996
strong_coupling,1.72,0.009819225197099258,0.7901161119972552,0.9999999999999994
strong_coupling,1.73,0.011652215378004215,0.7867009188703907,0.9999999999999996
strong_coupling,1.74,0.01363686242495716,0.783140090693633,0.9999999999999994
strong_coupling,1.75,0.015771791846742975,0.779435216161445,0.9999999999999994
strong_coupling,1.76,0.018055572649080226,0.7755879379412645,0.9999999999999994
strong_coupling,1.77,0.02048671804858097,0.7715999518804879,0.9999999999999994
strong_coupling,1.78,0.023063686208537104,0.7674730061928928,0.9999999999999994
strong_coupling,1.79,0.02578488099318718,0.7632089006278031,0.9999999999999996
strong_coupling,1.8,0.028648652737732185,0.758809485624522,0.9999999999999994
strong_coupling,1.81,0.03165329904651965,0.7542766614404857,0.9999999999999996
strong_coupling,1.82,0.034797065605408406,0.749612377266268,0.9999999999999996
strong_coupling,1.83,0.03807814701430614,0.7448186303217427,0.9999999999999996
strong_coupling,1.84,0.04149468763784255,0.7398974649356168,0.9999999999999996
strong_coupling,1.85,0.04504478247408515,0.7348509716083856,0.9999999999999996
strong_coupling,1.86,0.048726478039767096,0.7296812860601479,0.9999999999999996
strong_coupling,1.87,0.05253777326871504,0.7243905882666668,0.9999999999999996
strong_coupling,1.8800000000000001,0.05647662043702526,0.7189811014703572,0.9999999999999996
strong_coupling,1.8900000000000001,0.06054092609761107,0.7134550911833286,0.9999999999999996
strong_coupling,1.9000000000000001,0.06472855203215955,0.7078148641746098,0.9999999999999996
strong_coupling,1.9100000000000001,0.06903731621891727,0.7020627674430703,0.9999999999999996
strong_coupling,1.92,0.07346499381680835,0.6962011871745144,0.9999999999999997
strong_coupling,1.93,0.07800931816260026,0.6902325476891988,0.9999999999999996
strong_coupling,1.94,0.08266798178329955,0.6841593103750129,0.9999999999999996
strong_coupling,1.95,0.08743863742297801,0.6779839726075655,0.9999999999999996
strong_coupling,1.96,0.09231889908314164,0.6717090666586019,0.9999999999999996
strong_coupling,1.97,0.09730634306903863,0.6653371585999713,0.9999999999999996
strong_coupling,1.98,0.10239850905063251,0.6588708471946939,0.9999999999999996
strong_coupling,1.99,0.10759290115245865,0.6523127627613377,0.9999999999999996
strong_coupling,2.0,0.1128869890372713,0.6456655660458566,0.9999999999999996
strong_coupling,2.0100000000000002,0.1182782090064605,0.6389319470785818,0.9999999999999996
strong_coupling,2.02,0.12376396510790748,0.6321146240251603,0.9999999999999996
strong_coupling,2.0300000000000002,0.1293416302334895,0.6252163420472681,0.9999999999999996
strong_coupling,2.04,0.1350085472747083,0.6182398721125216,0.9999999999999996
